pH,turbidity_ntu,tds_mg_l,temperature_c,dissolved_oxygen_mg_l,conductivity_us_cm,tds_conductivity_ratio,oxygen_temp_ratio
7.172098626182761,0.8559828382809759,333.52729572697984,22.446479820525237,7.7368875553126975,591.29974253451,0.5640579079188661,0.34468155439847753
6.60943294811469,1.011369670751104,270.79587975192743,26.322898492981444,7.08513327966193,359.1814188788459,0.7539250794130544,0.26916235237358305
6.693510634651919,1.4875994182383776,411.9719716736712,26.58388446642857,7.706219844518518,437.7297976920899,0.941155877086217,0.28988313781796293
6.737055135675959,1.424074144095599,438.43891272362237,26.122973762136127,7.783740493329975,643.788368791873,0.6810295649584235,0.29796532983592
6.850963610339481,2.59466456025398,357.091749149214,25.835102768249552,6.275926032797668,548.6891118292605,0.650808885123882,0.2429224334462708
7.339920979353203,2.0067841969006097,393.0247633508068,30.522188717261603,5.372670357816329,328.62202651710743,1.1959781500840652,0.1760250684374366
6.883082330623979,0.8098175837404742,413.14699976103583,21.263421808342898,8.389143570413099,623.8289928983819,0.6622760475455091,0.39453403342267057
7.067643106086214,2.269867242283396,404.7574487303385,24.80772796828979,7.230992857641035,465.62171956472764,0.8692838665445284,0.2914814636343954
7.654729904225123,1.388042061905668,366.0574382834468,28.96441437181856,5.456962694053491,661.1316985876712,0.5536830847249185,0.18840231409487565
7.075307610128501,3.194044277875647,364.8760285306162,29.425889332683127,6.35756245250316,511.21643213963006,0.7137408064202376,0.2160533664972994
7.45813044896348,1.357130132569092,358.9745430009877,20.023827227293996,7.694686863132846,540.470668602053,0.664188759640719,0.38427653094431435
6.873233811996544,1.3516279941534939,237.69967440897173,23.906755954204456,6.748290851980396,637.8954578591648,0.37263108159872066,0.2822754732974794
7.12809685474633,2.296292554997512,372.55423676446895,29.75342383553541,6.539144722612786,430.2507029145338,0.8659003558640883,0.21977789039535303
6.867492280781296,2.537307760156425,218.31395216550845,26.778276868196727,8.26079367428167,420.715319216606,0.5189113450207149,0.3084886198966976
7.081338423434803,2.2021438842018477,260.4050408656209,25.683420610179205,6.05744156825457,500.3501579601893,0.5204456053880975,0.23585026543753296
7.4941078481100885,0.8430473720799153,417.76738008560653,24.2381035729787,6.281661978020649,602.7172799621222,0.6931398749872596,0.259164746907989
6.595437851882679,2.2930943795156598,383.0165122020648,23.65669676002289,2.913006608385449,386.9122747386509,0.9899311477279504,0.12313665926969554
7.35204827524105,1.130147371693644,431.5548717264397,26.008766720816133,7.351409438848494,353.19654001109035,1.2218547546159113,0.28265121209937216
7.283207460816297,10.005138665410904,299.62442122345306,24.116690562554307,7.446708730906658,602.3720927043793,0.4974075407083924,0.3087782177903411
6.992047515506123,0.9484807063589908,233.58133690424245,24.850974826344444,7.820114240112052,459.70216874329964,0.508114498443177,0.31468038154470995
6.693879750964041,2.200383429460235,301.9672102197243,25.27509547140263,7.178720758613365,480.7773987079717,0.6280811265904406,0.2840234873389772
7.225245327699855,1.2520937598885142,327.6523472930431,22.626749650272753,7.440445545044568,334.3189598059834,0.9800591252233819,0.3288340420098685
7.01467755182767,1.0106574627419553,325.92415372550073,26.862452808585033,6.766711666616425,452.1020685648018,0.7209083443483174,0.25190222630949904
7.281436673974147,2.481853664444345,405.0260359067526,35.19985626945397,7.056428472913042,519.243270336885,0.7800313630333077,0.2004675365403844
7.207648250933206,2.006770472219624,644.3903798744316,18.78054676235874,7.096780762048271,613.0377857622892,1.0511430042981063,0.3778793478085593
7.7606226119623205,1.3654678323992104,346.4025853852193,26.13404383466493,7.193588322237132,442.87698337653615,0.7821643444737478,0.27525737569535086
7.116225530384441,3.4584383628271094,245.85296379240455,22.33933468983383,7.695285826824485,685.7376120232497,0.3585233761161536,0.3444724712561136
6.841775877582347,1.4762322654226512,353.77379585328595,27.020909021317376,7.499631113750348,451.54439758201994,0.783475108422811,0.27754917896484266
7.262746472234711,1.826196006084764,320.23314126392273,25.162951156647512,7.039795302610165,451.69081984148255,0.7089653523981428,0.27976826957955614
7.276998839390118,2.0315472936914074,263.76399962866117,27.666491709148623,6.271786613553064,673.7357551897802,0.3914947330565278,0.22669251596794038
7.675715651334153,1.361976555846423,302.31279783688603,29.11427301778073,7.0609041322564385,541.1460152363917,0.5586529131233188,0.24252380019738734
7.492288936070103,2.2250914078009547,673.6110018249884,25.673473912188634,6.974783993593831,464.79752709884235,1.4492568539026252,0.2716727785826643
7.324904870702328,1.4158543200779385,299.73836529971777,28.962183009449625,7.173863421831879,504.48668688194067,0.5941452432616169,0.24769760689279635
7.712156011926846,1.4956328374310397,452.85059317007625,16.794957371739628,8.985872776426362,655.3073577542059,0.6910506769251512,0.5350339734441137
6.783932930987002,3.3233584495464457,312.616549826909,30.566583042706082,6.528604499312888,666.6202819625682,0.46895745341943096,0.2135863367583957
6.976086963537589,1.1269590976453034,301.7077917366997,26.31271753162319,7.380060117212824,438.3206820729744,0.6883266158234108,0.2804750253691322
6.8756984205080665,0.6077665199450869,162.6911781792394,28.772451745108135,7.961615860519869,515.7566189920892,0.3154417649494766,0.2767096780994166
7.063566568895482,3.7162247939780655,252.9344486015392,20.730434893054674,7.088201722689445,529.0156827667573,0.47812277942062037,0.34192248060672414
6.718159848355292,5.6688384824744364,300.26949316577355,22.092305414381325,2.234503506092747,421.37598894834025,0.7125927937070613,0.10114397135928434
7.422302831385042,1.4999255828586644,268.56104928675177,25.51078402950671,6.659764637441671,514.4314947350006,0.5220540578004381,0.26105683893285064
7.1222220560154295,0.7529244009425944,423.62806950333476,24.94036738731888,7.291680300088043,520.53228604517,0.8138362996115359,0.29236459057918907
6.68521779692407,1.5652865020096893,307.6296668452836,25.990740058034962,6.281074829596316,634.0209478936736,0.48520426315137094,0.2416658708282737
6.844547321577361,1.5824690821095706,416.63331869886895,28.79580306325488,6.683627738371036,640.7425028311201,0.6502351831788512,0.23210423142877143
7.309729846607569,1.6525522920389568,324.6278475537776,18.821728896440028,7.2240405193569925,487.0790601640992,0.6664787590014832,0.38381386529923717
7.493344298763033,1.0906371274124032,322.79208773161827,28.408366751010583,7.761673656076956,498.60468561391883,0.6473908028645436,0.27321787711716466
7.898855812092125,2.3363483563938634,313.34026642156243,25.028986684852743,7.2871853506212165,586.4292302055635,0.5343189770941772,0.29114983528403643
8.219851863102566,2.2791783011604236,320.2847188716094,24.286763486064082,8.133203364401263,461.48115510729883,0.6940363985115278,0.33488214142111417
7.345043301646599,0.9187916795232688,448.90962522873946,19.851096679652883,6.914531220466595,578.8640151737403,0.7755010044872174,0.34831986020973343
6.853661657988848,2.465575365280639,146.02919549365862,26.760670339319027,6.701048323144895,511.20935126307853,0.28565439018839284,0.2504065943856104
6.453783801744042,4.5335028954285805,169.88406916709909,16.550622521391368,9.433586596551448,423.06014222613794,0.4015600908967007,0.5699837927158761
7.293699011820343,1.9448188072385342,279.2621876707915,27.269379039335494,7.354813884497828,424.31632871203533,0.6581462196339711,0.2697096209594163
6.915470616641386,1.5464938585951666,321.0895911453177,19.77762957584453,6.352466608619308,664.7058696031102,0.4830551463868333,0.3211945387215621
7.054624958937111,1.6885754059995202,371.7578318573009,25.187102694161158,6.375162613976738,504.3578520856701,0.7370913931843659,0.2531121856844067
6.9857661203290675,2.3741802263218266,355.4815398520606,24.58290906935228,6.151588076921794,684.0354093898311,0.5196829505787646,0.2502384099281004
7.150723189754265,0.8261197356305382,291.18155653395723,29.093383515528593,7.842912420271109,468.636373928509,0.6213379343413435,0.26957718465729347
7.573093080775675,1.9382053764261638,396.42827699313216,24.374706908451383,6.672060436396082,549.1205201131494,0.7219330956917178,0.27372884775417317
7.2549669986058705,1.5099520383554137,397.2646552364548,22.57051503599017,7.114626228090837,759.2676723018242,0.5232208214951289,0.3152177173071194
7.144477807036459,4.134258215524321,333.8043373453674,23.22689056410079,6.942842193005558,414.2613255336721,0.8057820432919824,0.29891397532721553
6.837521186510966,1.6643071899235833,392.1993179365131,29.455089690641323,3.1512551267782776,330.21855001002234,1.1876962027863354,0.10698507999381568
6.613860969353476,3.812694244092802,340.4483947574097,26.877039392133128,6.237930316404382,648.6590131287234,0.5248495555705002,0.23209142292027207
7.029792231824334,1.0953822081458466,277.88877299128376,23.650295064668935,6.031984942471286,437.3190894606926,0.6354370977356137,0.2550490353704906
7.181176107213588,2.344455760677401,372.33626292500037,24.172437530124203,7.201867576463435,517.9293635893766,0.7188939054249007,0.2979371677965168
7.818775469752959,2.0782304441317474,328.29598419340084,19.514880182950936,7.540863356229908,461.4081789548415,0.7115088096986931,0.3864160725320743
7.24559608251551,1.2173975241582173,320.10048850658654,26.359659702980395,7.299279081787876,546.8162780955316,0.5853894650346589,0.2769109754843524
7.54395882885807,1.949581855468942,430.4715179142181,18.84064502306587,6.271491643812405,424.9463792814258,1.0130019666060814,0.33287032562496993
7.025246540511297,3.106262209492296,136.1845903594935,27.631287630424097,7.609736357882254,502.00599121166937,0.2712808068899554,0.27540288602053314
6.785269681754041,1.5559408298946336,213.67368723803227,25.45017557371943,6.330525165613929,564.9815326556534,0.3781958787815154,0.24874190542524227
6.86220913321867,0.8406360029854468,230.96971802192223,33.354331298508725,6.530615219692255,419.1691113725738,0.5510179823737712,0.19579511761892943
6.946170877412486,1.7858301782861246,292.75545143233956,21.14952556196493,6.150441827750198,449.99159703541113,0.6505798182922553,0.29080755545699255
7.944964406352308,1.1992498930814133,300.90438726754775,24.640682681357784,8.171042513786828,485.2617166401468,0.6200868046029849,0.3316077975375549
6.912514662271465,1.5430072044726024,206.95057641702144,31.29400695323072,7.570079386924614,377.11845657737217,0.548768093440057,0.2419018886983118
7.493471221307721,1.7351123538142657,246.11314757668802,29.169863741019952,3.1438445294103783,477.74390172012534,0.5151570678151062,0.10777714141288103
6.883975487669541,0.835473346840383,255.43687411073222,22.56325781947035,8.122490279028206,531.8796539902902,0.4802531403380122,0.35998747805022746
7.526050554505986,0.8700021572036242,504.30680690569193,25.783885999307067,9.531384323414851,480.0451058411571,1.0505404612385796,0.3696643835483528
7.334732838137052,2.236063023880282,455.130646081036,25.006997747452804,5.46169650648086,492.86235070682756,0.9234437270940264,0.21840672605479738
7.1451767358196685,1.422709641600543,289.1187936736513,25.98684553587955,6.335461077210603,518.0098329093414,0.558133794584264,0.243794925723607
7.1857331158525986,0.5675943494447511,292.7312532269901,22.554618474053097,6.445442424242929,454.4256537567686,0.6441785379125504,0.2857704035941812
6.970824306599714,2.562456788699426,233.80970021087793,24.68737859054743,6.234262339855577,589.1062565866878,0.39688884237214433,0.2525283240174645
7.356125270518729,2.034709495755056,176.890219008105,19.406816686531503,6.030175077156659,663.5978124801776,0.2665623901727206,0.3107245858277031
7.040755781880727,1.3054437144877444,311.2339860193607,25.472932081538286,6.730312242350171,473.56196078045514,0.6572191429954185,0.2642142734415729
6.771037982681463,0.995224509015691,245.1611012566981,26.575072356976413,5.905056656239536,568.5198231477707,0.4312270061214301,0.22220284396288226
6.752721848988133,2.6219025496801924,313.6362101253493,24.204032055746406,7.301538130783672,496.0382844565353,0.6322822652065503,0.3016661899127743
7.260405771202742,2.106429733845461,199.9845613217392,19.347321882953242,7.046528489285754,556.5487345038505,0.35932982850103956,0.3642120874359561
7.752681939743653,5.259088338808869,262.85191562673066,28.45986151998012,7.43292579828729,676.5779531203254,0.388502040917056,0.2611722405279111
7.255997064750703,2.174658268637097,331.1470321477123,26.27583763297481,7.456955606474427,570.8659543018099,0.580078439872487,0.2837951623325734
7.158476585861541,2.1430993560232623,347.46571983379533,22.45894715804658,7.542706168084009,342.65854611903194,1.0140290495281956,0.33584415667417483
7.30003914886089,1.669741954712476,351.3103969056511,24.017898436066776,6.663931956858506,565.3995631446959,0.6213489005044464,0.27745691300166087
7.657100609597389,2.5995433764009324,220.9633261882222,19.747657090263566,8.909029062370301,643.2863743309009,0.34349138269569596,0.4511435975239225
7.27678387547735,2.384703994849802,384.1014297601671,21.411064552777333,7.210988004833888,497.8403830001897,0.7715353010244264,0.3367879250963501
7.056175469208192,3.161551596859561,259.98412275486123,23.117660287750013,5.323763722637684,619.5634806117832,0.41962467267783743,0.23028990202173413
7.587201048520961,1.4236035260643134,367.464343595548,29.299472842980528,6.097861828810404,450.9884458848054,0.8147976892725279,0.2081218956221361
7.350064753461565,1.4797206235379123,319.20209925363554,22.761738131893836,5.433547309874966,371.4460840477726,0.8593497494311507,0.2387140770353323
7.737514597198597,1.4509089730494809,216.77093756915392,27.240747807650656,7.015601166236177,534.1169018832641,0.4058492378818806,0.2575406965981243
7.264132053027668,2.5693358449829025,296.2851721564109,23.11589328998447,6.890375298352,344.3523279253686,0.8604128624349672,0.2980795598903991
6.771435838897825,3.5326742535469884,347.40228065478254,25.867816462981562,6.578416871890488,496.02289871064085,0.7003754898368968,0.2543089356345406
6.721144280264017,1.4641991577258229,365.97240353559494,24.50511574249669,8.809833501160464,648.6842262645503,0.5641765110322597,0.3595099730903323
7.777824776280937,1.486818329315387,309.4259076916686,28.0556981003246,7.49408458666922,329.0237094253719,0.9404365060258723,0.26711452910104255
7.803283002274154,2.0732582749675306,434.883416795079,23.128160316235046,7.653488525301701,392.0503204086102,1.1092540782566545,0.33091644214906524
7.13716827535109,1.6115460373819828,395.5633078239919,19.496151124991457,6.162033860852107,416.7967754838422,0.9490555855783643,0.31606412062292666
7.065884437602405,2.7627064824117906,300.75094127001853,20.163178390227287,6.100769597802089,513.668014028904,0.5854967275674972,0.30256983694391243
7.711505502284771,0.6534344115236718,376.25913591027086,23.13842877120035,7.033124949187259,483.4283214353791,0.7783142179032766,0.30395862306524296
6.81253401128478,1.2408162060821226,465.034511389114,20.628290102626814,7.155706425687003,659.9136381696087,0.7046899540960729,0.34688800623255694
6.886845543365461,1.2657936472953562,467.036345058727,26.43574205487843,5.329319589596989,615.4348329091697,0.758872134115385,0.20159523339778998
7.425164378141166,0.6335771260654921,227.90000893831268,23.369811422996726,6.8377236794354195,569.5272946068598,0.40015642989618305,0.2925878842439805
7.061888206999144,1.1666651326280573,250.51001666321372,33.31112292509251,7.012664874586155,534.5630314343884,0.46862577831284424,0.2105202184374179
7.198207346647975,1.192398008633653,431.3689090050388,18.917998917020036,6.806365750805984,559.3229776984828,0.7712340207799923,0.3597825425754979
7.142794985516421,1.6442585783530352,240.6289211871772,25.712716125484306,6.267948628887991,433.8017644686625,0.5546978848320476,0.24376843730934056
7.318151092079627,2.970176314337101,220.80941500312406,21.052164417730157,6.514418336270974,605.7210353556612,0.3645397833566592,0.30944173753386245
7.692618651459801,1.612054370101255,283.53544019757146,23.273095308660626,6.840826725784484,408.7955745640799,0.6935873523090853,0.2939371250389201
7.231704717415611,1.131925868878404,351.51700321059394,25.494968156691904,7.081720021249043,603.5376993902231,0.5824275825118213,0.277769322076609
7.4253785776469,1.7544529893548095,312.32024700416775,16.861200187939996,7.544312424295511,638.6142502118831,0.48905931381979706,0.44743626433494305
6.4824397646391425,2.886125065208231,271.2077284695806,25.828891408758096,7.972770584455784,541.0864602088087,0.5012280816727882,0.30867645297979635
7.182948559324459,1.1602148432303476,269.4340653706618,31.660176117959587,6.735087048825475,502.3786941038024,0.5363166641676704,0.21273056169150373
6.904869405397496,1.1948587375460862,266.5747201690468,23.412965955709925,6.589459423496178,560.0309908309673,0.47599994381294225,0.28144488126627754
6.77341542885173,2.314361169081236,254.0367778505793,25.909327498819284,7.3938901061808755,233.8481629899327,1.0863321507533747,0.28537560870762946
